Scheme,DXCC,Reference,Name,Type,Lat,Long,Locator
FBOTA,227,B/F-6278,CHAMP de TIR d'AGAISEN (CT) - E04,WW1,43.89179,7.45020,JN33RV
FBOTA,227,B/F-6279,AGAISEN Col,WW1,43.88960,7.45173,JN33RV
FBOTA,227,B/F-6280,GRAZIAN Sud  (Tunnel de ),WW1,43.88807,7.48899,JN33RV
FBOTA,227,B/F-6281,AGAISEN (AN) - E03,WW1,43.88748,7.45288,JN33RV
FBOTA,227,B/F-6282,CUNI,WW1,43.88298,7.47810,JN33RV
FBOTA,227,B/F-6283,GOLF de SOSPEL (GS),WW1,43.88230,7.47846,JN33RV
FBOTA,227,B/F-6284,BRAUS Nord (Tunnel de ),WW1,43.87906,7.42960,JN33RV
FBOTA,227,B/F-6285,O25 - SAINT CHRISTOPHE Nord,WW1,43.87794,7.43955,JN33RV
FBOTA,227,B/F-6286,PAS de l'AGREE Nord,WW1,43.87784,7.39519,JN33QV
FBOTA,227,B/F-6287,O22 - BEVERA,WW1,43.87728,7.45288,JN33RV
FBOTA,227,B/F-6288,O23 - PLACE GIANOTTI,WW1,43.87717,7.45108,JN33RV
FBOTA,227,B/F-6289,PAS de l'AGREE Sud,WW1,43.87677,7.39409,JN33QV
FBOTA,227,B/F-6290,O24 - SAINT CHRISTOPHE Sud,WW1,43.87647,7.43968,JN33RV
FBOTA,227,B/F-6291,O52 - OREGLIA,WW1,43.87620,7.45221,JN33RV
FBOTA,227,B/F-6292,CRETE de l'AGREE,WW1,43.87520,7.40093,JN33QV
FBOTA,227,B/F-6293,COL de BRAUS,WW1,43.87488,7.39546,JN33QU
FBOTA,227,B/F-6294,CASTES RUINES (CR),WW1,43.87477,7.46883,JN33RU
FBOTA,227,B/F-6295,CASTES RUINES 7,WW1,43.87451,7.46907,JN33RU
FBOTA,227,B/F-6296,CASTES RUINES 9,WW1,43.87414,7.46883,JN33RU
FBOTA,227,B/F-6297,SAINT ROCH (SHR),WW1,43.87371,7.44178,JN33RU
FBOTA,227,B/F-6298,BRAUS,WW1,43.87246,7.40737,JN33QU
FBOTA,227,B/F-6299,COL de BRAUS Ouest,WW1,43.87185,7.39860,JN33QU
FBOTA,227,B/F-6300,COL de BRAUS (Sous-Secteur SOSPEL - 40° DBAF),WW1,43.87091,7.39881,JN33QU
FBOTA,227,B/F-6301,BRAUS 1,WW1,43.87079,7.39962,JN33QU
FBOTA,227,B/F-6302,BRAUS 10,WW1,43.87043,7.39997,JN33QU
FBOTA,227,B/F-6303,O21 - CAMPAOST,WW1,43.87020,7.44102,JN33RU
FBOTA,227,B/F-6304,COL de BRAUS Est 3,WW1,43.87011,7.39894,JN33QU
FBOTA,227,B/F-6305,COL de BRAUS Est 2,WW1,43.86954,7.39881,JN33QU
FBOTA,227,B/F-6306,BRAUS 2,WW1,43.86933,7.40003,JN33QU
FBOTA,227,B/F-6307,COL de BRAUS Est 1,WW1,43.86758,7.39907,JN33QU
FBOTA,227,B/F-6308,BRAUS 11,WW1,43.86598,7.40141,JN33QU
FBOTA,227,B/F-6309,BARBONNET Nord 2,WW1,43.86543,7.43379,JN33RU
FBOTA,227,B/F-6310,COL de BRAUS Est 4,WW1,43.86483,7.40173,JN33QU
FBOTA,227,B/F-6311,BARBONNET Nord 1,WW1,43.86474,7.43374,JN33RU
FBOTA,227,B/F-6312,COL de BRAUS Est 5,WW1,43.86443,7.40166,JN33QU
FBOTA,227,B/F-6313,BRAUS 3,WW1,43.86440,7.40288,JN33QU
FBOTA,227,B/F-6314,BARBONNET Nord 3,WW1,43.86422,7.43374,JN33RU
FBOTA,227,B/F-6315,BRAUS 4,WW1,43.86310,7.40829,JN33QU
FBOTA,227,B/F-6316,BARBONNET - Fort SUCHET,WW1,43.86271,7.43403,JN33RU
FBOTA,227,B/F-6317,BARBONNET (BT),WW1,43.86197,7.43424,JN33RU
FBOTA,227,B/F-6318,BRAUS 5,WW1,43.86174,7.40919,JN33QU
FBOTA,227,B/F-6319,BARBONNET Sud Est,WW1,43.86068,7.43512,JN33RU
FBOTA,227,B/F-6320,BARBONNET 3,WW1,43.86018,7.42167,JN33RU
FBOTA,227,B/F-6321,O20 - BARBONNET Sud,WW1,43.85957,7.43413,JN33RU
FBOTA,227,B/F-6322,BARBONNET 1,WW1,43.85952,7.42806,JN33RU
FBOTA,227,B/F-6323,BARBONNET 2,WW1,43.85835,7.42601,JN33RU
FBOTA,227,B/F-6324,FARGUET,WW1,43.85167,7.40833,JN33QU
FBOTA,227,B/F-6325,O18 - PITSOLA Nord,WW1,43.85141,7.44032,JN33RU
FBOTA,227,B/F-6326,BAISSE de SCUVION 5,WW1,43.85107,7.47294,JN33RU
FBOTA,227,B/F-6327,BAISSE de SCUVION 3,WW1,43.85088,7.47306,JN33RU
FBOTA,227,B/F-6328,BAISSE de SCUVION 7,WW1,43.85058,7.47312,JN33RU
FBOTA,227,B/F-6329,BAISSE de SCUVION 1,WW1,43.85049,7.47351,JN33RU
FBOTA,227,B/F-6330,PITSOLA Sud 2,WW1,43.85049,7.44356,JN33RU
FBOTA,227,B/F-6331,O17 - PITSOLA Sud,WW1,43.85022,7.44257,JN33RU
FBOTA,227,B/F-6332,BAISSE de SCUVION,WW1,43.84959,7.47321,JN33RU
FBOTA,227,B/F-6333,BRAUS Sud (Tunnel de ),WW1,43.84891,7.36864,JN33QU
FBOTA,227,B/F-6334,COL de ROULABRE,WW1,43.84856,7.48346,JN33RU
FBOTA,227,B/F-6335,O51 - BATTERIE de l'AVELLAN Nord,WW1,43.84703,7.43441,JN33RU
FBOTA,227,B/F-6336,AVELLAN Nord 3,WW1,43.84692,7.43399,JN33RU
FBOTA,227,B/F-6337,SAINT OUEN Nord,WW1,43.84594,7.44762,JN33RU
FBOTA,227,B/F-6338,O16 - SAINT OUEN Sud,WW1,43.84555,7.44810,JN33RU
FBOTA,227,B/F-6339,PIERRE POINTUE,WW1,43.84339,7.48093,JN33RU
FBOTA,227,B/F-6340,PIERRE POINTUE 1,WW1,43.84325,7.48082,JN33RU
FBOTA,227,B/F-6341,PIERRE POINTUE 2,WW1,43.84305,7.48041,JN33RU
FBOTA,227,B/F-6342,PIERRE POINTUE (Abri 1),WW1,43.84266,7.48102,JN33RU
FBOTA,227,B/F-6343,PIERRE POINTUE (Abri 2),WW1,43.84250,7.48110,JN33RU
FBOTA,227,B/F-6344,O49 - COTE 942 Nord,WW1,43.84248,7.44061,JN33RU
FBOTA,227,B/F-6345,O48 - COTE 942 Sud,WW1,43.84107,7.44217,JN33RU
FBOTA,227,B/F-6346,COL de SEGRA Nord,WW1,43.83741,7.44306,JN33RU
FBOTA,227,B/F-6347,COL de SEGRA - MAISON CANTONIERE,WW1,43.83730,7.43991,JN33RU
FBOTA,227,B/F-6348,CASTILLON VILLAGE Sud,WW1,43.83713,7.46158,JN33RU
FBOTA,227,B/F-6349,RAVIN de GAZOUIL,WW1,43.83685,7.43346,JN33RU
FBOTA,227,B/F-6350,CASTILLON (CN) - EO8,WW1,43.83677,7.45874,JN33RU
FBOTA,227,B/F-6351,COL de SEGRA Centre 2,WW1,43.83632,7.44355,JN33RU
FBOTA,227,B/F-6352,COL de SEGRA Sud-Est 1,WW1,43.83579,7.44546,JN33RU
FBOTA,227,B/F-6353,COL de SEGRA Sud,WW1,43.83474,7.44087,JN33RU
FBOTA,227,B/F-6354,COL de SEGRA Sud-Est 2,WW1,43.83448,7.44667,JN33RU
FBOTA,227,B/F-6355,BAISSE du LOUP,WW1,43.83213,7.44577,JN33RT
FBOTA,227,B/F-6356,BAISSE du LOUP,WW1,43.83102,7.44747,JN33RT
FBOTA,227,B/F-6357,MONT OURS Est,WW1,43.82791,7.44601,JN33RT
FBOTA,227,B/F-6358,PIC de GARUCHE,WW1,43.82496,7.45710,JN33RT
FBOTA,227,B/F-6359,PIC de GARUCHE,WW1,43.82450,7.45580,JN33RT
FBOTA,227,B/F-6360,PIC de GARUCHE,WW1,43.82363,7.45971,JN33RT
FBOTA,227,B/F-6361,COTE 902 Nord,WW1,43.82326,7.46489,JN33RT
FBOTA,227,B/F-6362,La PENA (PE),WW1,43.82311,7.49464,JN33RT
FBOTA,227,B/F-6363,COTE 902 Centre 1,WW1,43.82165,7.46495,JN33RT
FBOTA,227,B/F-6364,COTE 902 Centre 2,WW1,43.82160,7.46421,JN33RT
FBOTA,227,B/F-6365,COTE 902,WW1,43.82130,7.46489,JN33RT
FBOTA,227,B/F-6366,COL de VERROUX Est 3,WW1,43.82038,7.46468,JN33RT
FBOTA,227,B/F-6367,COL de VERROUX Est 1,WW1,43.82005,7.46181,JN33RT
FBOTA,227,B/F-6368,COL de VERROUX Est 2,WW1,43.82003,7.46143,JN33RT
FBOTA,227,B/F-6369,COL de VERROUX Ouest,WW1,43.81980,7.45893,JN33RT
FBOTA,227,B/F-6370,COL de VERROUX Ouest,WW1,43.81963,7.45892,JN33RT
FBOTA,227,B/F-6371,COL des BANQUETTES (EO7),WW1,43.81622,7.44660,JN33RT
FBOTA,227,B/F-6372,La COLETTA (LC),WW1,43.80794,7.50225,JN33ST
FBOTA,227,B/F-6373,O46 - MADONE de GORBIO Nord,WW1,43.80681,7.42599,JN33RT
FBOTA,227,B/F-6374,PA de CASTELLAR 1,WW1,43.80607,7.49714,JN33RT
FBOTA,227,B/F-6375,PA de CASTELLAR 2,WW1,43.80462,7.49790,JN33RT
FBOTA,227,B/F-6376,PA de CASTELLAR 5,WW1,43.80215,7.49612,JN33RT
FBOTA,227,B/F-6377,PA de CASTELLAR 3,WW1,43.80164,7.49733,JN33RT
FBOTA,227,B/F-6378,SAINTE AGNES (SAG) - EO9,WW1,43.80128,7.46320,JN33RT
FBOTA,227,B/F-6379,MADONE de GORBIO Centre,WW1,43.80086,7.42305,JN33RT
FBOTA,227,B/F-6380,PA de CASTELLAR 4,WW1,43.80058,7.49650,JN33RT
FBOTA,227,B/F-6381,O45 - MADONE de GORBIO Sud,WW1,43.80034,7.42280,JN33RT
FBOTA,227,B/F-6382,ORMEA,WW1,43.79489,7.46037,JN33RT
FBOTA,227,B/F-6383,SUILLET Ouest,WW1,43.79431,7.45453,JN33RT
FBOTA,227,B/F-6384,COL de GARDE (G) - EO10,WW1,43.78715,7.46346,JN33RS
FBOTA,227,B/F-6385,PONT SAINT LOUIS (Barrage Rapide),WW1,43.78640,7.52923,JN33SS
FBOTA,227,B/F-6386,DOUANE,WW1,43.78572,7.52924,JN33SS
FBOTA,227,B/F-6387,O13 - GORBIO Nord,WW1,43.78396,7.45688,JN33RS
FBOTA,227,B/F-6388,O12 - GORBIO Sud,WW1,43.78166,7.45436,JN33RS
FBOTA,227,B/F-6389,MONT AGEL,WW1,43.77248,7.42236,JN33RS
FBOTA,227,B/F-6390,GARE de MENTON,WW1,43.77171,7.49078,JN33RS
FBOTA,227,B/F-6391,ROQUEBRUNE - CORNILLAT,WW1,43.77008,7.46730,JN33RS
FBOTA,227,B/F-6392,MONT GROS de ROQUEBRUNE,WW1,43.76674,7.44298,JN33RS
FBOTA,227,B/F-6393,CROUPE du RESERVOIR,WW1,43.76438,7.45707,JN33RS
FBOTA,227,B/F-6394,O4 - VESQUI Nord,WW1,43.76069,7.47284,JN33RS
FBOTA,227,B/F-6395,O3 - VESQUI Sud,WW1,43.75975,7.47470,JN33RS
FBOTA,227,B/F-6396,CONCOURS HIPPIQUE,WW1,43.75898,7.47229,JN33RS
FBOTA,227,B/F-6397,CAP MARTIN,WW1,43.75609,7.48136,JN33RS
FBOTA,227,B/F-6398,La TURBIE 1,WW1,43.74721,7.39722,JN33QR
FBOTA,227,B/F-6399,La TURBIE 2,WW1,43.74719,7.39834,JN33QR
FBOTA,227,B/F-6400,E3 - EZE MOYENNE CORNICHE,WW1,43.73122,7.36391,JN33QR
FBOTA,227,B/F-6401,TETE de CHIEN,WW1,43.73045,7.40244,JN33QR
FBOTA,227,B/F-6402,ISOLETTA,WW1,43.72058,7.36767,JN33QR
FBOTA,227,B/F-6403,E2 - EZE VOIE FERREE,WW1,43.72004,7.37669,JN33QR
FBOTA,227,B/F-6404,E1 - EZE BASSE CORNICHE,WW1,43.71853,7.37276,JN33QR
FBOTA,227,B/F-6405,BELLET (Tunnel de),WW1,43.71183,7.21214,JN33OR
FBOTA,227,B/F-6406,TOGA (Batterie côtière),WW1,42.71513,9.45219,JN42RR
FBOTA,227,B/F-6407,SAINT FLORENT Nord,WW1,42.69977,9.32286,JN42PQ
FBOTA,227,B/F-6408,BASTIA Port,WW1,42.69349,9.45318,JN42RQ
FBOTA,227,B/F-6409,SAINT FLORENT,WW1,42.69236,9.31755,JN42PQ
FBOTA,227,B/F-6410,ARINELLA Nord,WW1,42.67640,9.44557,JN42RQ
FBOTA,227,B/F-6411,ARINELLA Sud,WW1,42.66606,9.44725,JN42RP
FBOTA,227,B/F-6412,CASATORRA,WW1,42.61403,9.42039,JN42RO
FBOTA,227,B/F-6413,RINICCIU 1,WW1,42.06816,8.72148,JN42IB
FBOTA,227,B/F-6414,RINICCIU 3,WW1,42.06792,8.72157,JN42IB
FBOTA,227,B/F-6415,CARDICCIA,WW1,42.04180,8.74363,JN42IB
FBOTA,227,B/F-6416,CHAPELLE des GRECS,WW1,41.90837,8.71766,JN41IV
FBOTA,227,B/F-6417,CASTAGNA (Batterie de côte),WW1,41.79899,8.71418,JN41IT
FBOTA,227,B/F-6418,PROPRIANO 2,WW1,41.67570,8.89404,JN41KQ
FBOTA,227,B/F-6419,SAINT CYPRIEN,WW1,41.61887,9.34439,JN41QO
FBOTA,227,B/F-6420,ARENA,WW1,41.60068,9.33582,JN41QO
FBOTA,227,B/F-6421,SANTA GIULIA,WW1,41.53054,9.28041,JN41PM
FBOTA,227,B/F-6422,RONDINARA,WW1,41.46624,9.27014,JN41PL
FBOTA,227,B/F-6423,CORPU di VERGA Nord-Ouest,WW1,41.43920,9.16825,JN41OK
FBOTA,227,B/F-6424,CORPU di VERGA 1,WW1,41.43798,9.17365,JN41OK
FBOTA,227,B/F-6425,CORPU di VERGA 2,WW1,41.43790,9.17375,JN41OK
FBOTA,227,B/F-6426,CORPU di VERGA Nord-Est,WW1,41.43736,9.17619,JN41OK
FBOTA,227,B/F-6427,CAPO BIANCO Nord,WW1,41.43557,9.22282,JN41OK
FBOTA,227,B/F-6428,MARMARINO 3,WW1,41.43532,9.16225,JN41NK
FBOTA,227,B/F-6429,VENTILEGNE,WW1,41.43326,9.11737,JN41NK
FBOTA,227,B/F-6430,CAPO BIANCO Sud,WW1,41.43284,9.22427,JN41OK
FBOTA,227,B/F-6431,MARMARINO 2,WW1,41.43272,9.16002,JN41NK
FBOTA,227,B/F-6432,CURUGNOLA 1,WW1,41.42913,9.15546,JN41NK
FBOTA,227,B/F-6433,SPINELLA Ouest,WW1,41.42810,9.18128,JN41OK
FBOTA,227,B/F-6434,CATARELLO,WW1,41.42793,9.12129,JN41NK
FBOTA,227,B/F-6435,CURUGNOLA 2,WW1,41.42790,9.15436,JN41NK
FBOTA,227,B/F-6436,CANA d'ALTA 2,WW1,41.42789,9.12964,JN41NK
FBOTA,227,B/F-6437,CURUGNOLA 3,WW1,41.42736,9.15289,JN41NK
FBOTA,227,B/F-6438,CANA d'ALTA 1,WW1,41.42734,9.12741,JN41NK
FBOTA,227,B/F-6439,ERBAIOLU 2,WW1,41.42681,9.11849,JN41NK
FBOTA,227,B/F-6440,ERBAIOLU 1,WW1,41.42680,9.11638,JN41NK
FBOTA,227,B/F-6441,SPINELLA Est,WW1,41.42636,9.18363,JN41OK
FBOTA,227,B/F-6442,SPINELLA 2,WW1,41.42634,9.18700,JN41OK
FBOTA,227,B/F-6443,MONTE CORBU 5,WW1,41.42628,9.14422,JN41NK
FBOTA,227,B/F-6444,SPINELLA,WW1,41.42627,9.18695,JN41OK
FBOTA,227,B/F-6445,CATARELLO,WW1,41.42603,9.12305,JN41NK
FBOTA,227,B/F-6446,MONTE CORBU 4,WW1,41.42548,9.13969,JN41NK
FBOTA,227,B/F-6447,MONTE CORBU 1,WW1,41.42475,9.13420,JN41NK
FBOTA,227,B/F-6448,MONTE CORBU 2,WW1,41.42461,9.13415,JN41NK
FBOTA,227,B/F-6449,MONTE CORBU 3,WW1,41.42432,9.13688,JN41NK
FBOTA,227,B/F-6450,SANT' AMANZA,WW1,41.41675,9.23938,JN41OK
FBOTA,227,B/F-6451,MAORA Nord,WW1,41.40950,9.21586,JN41OJ
FBOTA,227,B/F-6452,MAORA Sud,WW1,41.40499,9.22200,JN41OJ
FBOTA,227,B/F-6453,PERTUSATO 6,WW1,41.37983,9.20262,JN41OJ
FBOTA,227,B/F-6454,PERTUSATO 5,WW1,41.37509,9.20151,JN41OJ
FBOTA,227,B/F-6455,PERTUSATO P4-A,WW1,41.37393,9.19889,JN41OI
FBOTA,227,B/F-6456,PERTUSATO 3,WW1,41.37301,9.19633,JN41OI
FBOTA,227,B/F-6457,PERTUSATO P3-B,WW1,41.37232,9.19654,JN41OI
FBOTA,227,B/F-6458,PERTUSATO 2,WW1,41.37221,9.19309,JN41OI
FBOTA,227,B/F-6459,PERTUSATO 1,WW1,41.37196,9.18421,JN41OI
FBOTA,227,B/F-6460,PERTUSATO P3-C,WW1,41.37103,9.19676,JN41OI
FBOTA,227,B/F-6461,CALA SCIUMARA,WW1,41.36752,9.19732,JN41OI
FBOTA,227,B/F-6462,Cravant 1,WW2,47.69909,3.66312,JN17TQ
FBOTA,227,B/F-6463,Cravant 2,WW2,47.69778,3.66751,JN17UQ
FBOTA,227,B/F-6464,Chalon en Champagne - Gare,WW2,48.95435,4.34952,JN28EW
FBOTA,227,B/F-6465,Maisons-Laffitte,WW2,48.95581,2.15240,JN18BW
FBOTA,227,B/F-6466,Chauvineau,WW2,49.01858,2.08020,JN19AA
FBOTA,227,B/F-6467,VV-FORT des AYVELLES,WW1,49.72675,4.73796,JN29IR
FBOTA,227,B/F-6468,VV-Fort de Fermont,WW1,49.45665,5.66106,JN29TK
FBOTA,227,B/F-6469,VV-Fort de Guentrange,WW1,49.37619,6.13309,JN39BJ
FBOTA,227,B/F-6470,VV-ROUSSY le VILLAGE Maison forte,WW1,49.45786,6.17752,JN39CK
FBOTA,227,B/F-6471,VV-Immerhof,WW1,49.42477,6.13574,JN39BK
FBOTA,227,B/F-6472,VV-ZEITERHOLZ - X6,WW1,49.41191,6.11791,JN39BJ
FBOTA,227,B/F-6473,VV-Galgenberg,WW1,49.42476,6.25286,JN39DK
FBOTA,227,B/F-6474,VV-BICHEL Sud - X19,WW1,49.37145,6.31172,JN39DI
FBOTA,227,B/F-6475,VV-Hackenberg,WW1,49.34119,6.36484,JN39EI
FBOTA,227,B/F-6476,VV-CHENES BRULES - O4,WW1,49.33200,6.37954,JN39EH
FBOTA,227,B/F-6477,VV-Michelsberg,WW1,49.29956,6.41265,JN39EH
FBOTA,227,B/F-6478,VV-BOUSSE - A24,WW1,49.26548,6.44552,JN39FG
FBOTA,227,B/F-6479,VV-ROTHERBERG - X30 Nord,WW1,49.26150,6.42290,JN39FG
FBOTA,227,B/F-6480,VV-ROTHERBERG - X30 Sud,WW1,49.26103,6.42283,JN39FG
FBOTA,227,B/F-6481,VV-BOCKANGE - X31,WW1,49.23911,6.43571,JN39FF
FBOTA,227,B/F-6482,VV-BAMBESCH,WW1,49.11690,6.60620,JN39HC
FBOTA,227,B/F-6483,VV-LAUDREFANG - A37,WW1,49.08951,6.64790,JN39HC
FBOTA,227,B/F-6484,VV-RESERVOIR de HOSTE-BAS,WW1,49.06748,6.89224,JN39KB
FBOTA,227,B/F-6485,VV-HAUT POIRIER,WW1,49.04990,7.16698,JN39OB
FBOTA,227,B/F-6486,VV-ROHRBACH - FORT CASSO,WW1,49.05861,7.26651,JN39PB
FBOTA,227,B/F-6487,VV-FORT CASSO tourelle Est,WW1,49.06147,7.26564,JN39PB
FBOTA,227,B/F-6488,VV-SIMSERHOF,WW1,49.05898,7.37166,JN39QB
FBOTA,227,B/F-6489,VV-FORT CASSO tourelle Ouest,WW1,49.06041,7.26137,JN39PB
FBOTA,227,B/F-6490,VV-FOUR a CHAUX - FAC,WW1,48.99380,7.79565,JN38VX
FBOTA,227,B/F-6491,VV-BATTERIE des ROCHES,WW1,47.37378,6.77973,JN37JI
FBOTA,227,B/F-6492,VV-FORT du MONT-BART,WW1,47.48571,6.76156,JN37JL
FBOTA,227,B/F-6493,VV-SCHOENENBOURG,WW1,48.96525,7.91331,JN38WX
FBOTA,227,B/F-6494,VV-Blocs du fort  Schoenenbourg,WW1,48.97153,7.92267,JN38XX
FBOTA,227,B/F-6495,VV-REIMERSWILLER,WW1,48.91503,7.88815,JN38WV
FBOTA,227,B/F-6496,VV-VULMIX,WW1,45.61337,6.75444,JN35JO
FBOTA,227,B/F-6497,VV-SIMSERHOF Ouest,WW1,49.05964,7.36945,JN39QB
FBOTA,227,B/F-6498,VV-TOURNOUX,WW1,44.46830,6.75411,JN34JL
FBOTA,227,B/F-6499,VV-La BEOLE,WW1,43.99020,7.47554,JN33RX
FBOTA,227,B/F-6500,VV-BATTERIE des CAURRES,WW1,44.47023,6.74893,JN34IL
FBOTA,227,B/F-6501,VV-SAINT OURS BAS,WW1,44.47136,6.80884,JN34JL
FBOTA,227,B/F-6502,VV-SAINT OURS HAUT,WW1,44.47650,6.81792,JN34JL
FBOTA,227,B/F-6503,VV-FRESSINEA,WW1,44.06247,7.11733,JN34NB
FBOTA,227,B/F-6504,VV-MONTE GROSSO (MG) - E02,WW1,43.91283,7.46524,JN33RV
FBOTA,227,B/F-6505,VV-AGAISEN (AN) - E03,WW1,43.88637,7.45337,JN33RV
FBOTA,227,B/F-6506,VV-SAINT ROCH (SHR),WW1,43.87474,7.44574,JN33RU
FBOTA,227,B/F-6507,VV-Fort SAINT ROCH (SHR),WW1,43.87420,7.44250,JN33RU
FBOTA,227,B/F-6508,VV-BARBONNET - Fort SUCHET,WW1,43.86238,7.43417,JN33RU
FBOTA,227,B/F-6509,VV-CASTILLON (CN) - EO8,WW1,43.83747,7.45900,JN33RU
FBOTA,227,B/F-6510,VV-SAINTE AGNES (SAG) - EO9,WW1,43.79926,7.46257,JN33RT
FBOTA,227,B/F-6511,VV-CAP MARTIN,WW1,43.75580,7.48070,JN33RS
FBOTA,227,B/F-6512,Brest10,WW2,48.38752,-4.54100,IN78RJ
FBOTA,227,B/F-6513,Brest7,WW2,48.38624,-4.52658,IN78RJ
FBOTA,227,B/F-6514,Brest6,WW2,48.38552,-4.51240,IN78RJ
FBOTA,227,B/F-6515,Brest9,WW2,48.38249,-4.53459,IN78RJ
FBOTA,227,B/F-6516,Brest8,WW2,48.38248,-4.52737,IN78RJ
FBOTA,227,B/F-6517,Brest4,WW2,48.36387,-4.53648,IN78RI
FBOTA,227,B/F-6518,Brest5,WW2,48.36361,-4.54001,IN78RI
FBOTA,227,B/F-6519,Brest3,WW2,48.35784,-4.53838,IN78RI
FBOTA,227,B/F-6520,Brest2,WW2,48.35759,-4.53686,IN78RI
FBOTA,227,B/F-6521,Brest1,WW2,48.35751,-4.53781,IN78RI
FBOTA,227,B/F-6522,Pointe des Espagnols,WW2,48.34150,-4.53346,IN78RI
FBOTA,227,B/F-6523,Locmaria-Plouzane1,WW2,48.34148,-4.63078,IN78QI
FBOTA,227,B/F-6524,Locmaria-Plouzane2,WW2,48.34138,-4.63035,IN78QI
FBOTA,227,B/F-6525,Locmaria-Plouzane3,WW2,48.34108,-4.62989,IN78QI
FBOTA,227,B/F-6526,Locmaria-Plouzane4,WW2,48.34092,-4.62970,IN78QI
FBOTA,227,B/F-6527,Locmaria-Plouzane5,WW2,48.34082,-4.62947,IN78QI
FBOTA,227,B/F-6528,Locmaria-Plouzane12,WW2,48.33953,-4.62624,IN78QI
FBOTA,227,B/F-6529,Locmaria-Plouzane11,WW2,48.33939,-4.62696,IN78QI
FBOTA,227,B/F-6530,Locmaria-Plouzane7,WW2,48.33923,-4.62896,IN78QI
FBOTA,227,B/F-6531,Blockhaus N°2 du petit Minou,WW2,48.33919,-4.61334,IN78QI
FBOTA,227,B/F-6532,Locmaria-Plouzane8,WW2,48.33912,-4.62846,IN78QI
FBOTA,227,B/F-6533,Blockhaus N°1 du petit Minou,WW2,48.33911,-4.61396,IN78QI
FBOTA,227,B/F-6534,Locmaria-Plouzane9,WW2,48.33906,-4.62788,IN78QI
FBOTA,227,B/F-6535,Locmaria-Plouzane10,WW2,48.33898,-4.62727,IN78QI
FBOTA,227,B/F-6536,Locmaria-Plouzane6,WW2,48.33889,-4.62943,IN78QI
FBOTA,227,B/F-6537,Plougevin 6,WW2,48.32822,-4.76164,IN78OH
FBOTA,227,B/F-6538,Camaret8,WW2,48.28589,-4.60668,IN78QG
FBOTA,227,B/F-6539,Camaret7,WW2,48.27596,-4.58211,IN78RG
FBOTA,227,B/F-6540,Camaret1,WW2,48.27055,-4.61561,IN78QG
FBOTA,227,B/F-6541,Camaret2,WW2,48.26973,-4.61522,IN78QG
FBOTA,227,B/F-6542,Camaret5,WW2,48.26923,-4.61656,IN78QG
FBOTA,227,B/F-6543,Camaret3,WW2,48.26911,-4.61482,IN78QG
FBOTA,227,B/F-6544,Camaret4,WW2,48.26895,-4.61556,IN78QG
FBOTA,227,B/F-6545,Camaret6,WW2,48.26828,-4.61654,IN78QG
FBOTA,227,B/F-6546,Goulien2,WW2,48.24060,-4.54481,IN78RF
FBOTA,227,B/F-6547,Goulien1,WW2,48.24016,-4.54608,IN78RF
FBOTA,227,B/F-6548,Trez-Bellec2,WW2,48.21901,-4.37954,IN78TF
FBOTA,227,B/F-6549,Trez-Bellec1,WW2,48.20889,-4.36961,IN78TF
FBOTA,227,B/F-6550,Pointe de Kerdra,WW2,48.20650,-4.55279,IN78RE
FBOTA,227,B/F-6551,Pentrez1,WW2,48.19642,-4.30401,IN78UE
FBOTA,227,B/F-6552,Pentrez2,WW2,48.18782,-4.29855,IN78UE
FBOTA,227,B/F-6553,Crozon1,WW2,48.17073,-4.55581,IN78RE
FBOTA,227,B/F-6554,Crozon3,WW2,48.16981,-4.54963,IN78RE
FBOTA,227,B/F-6555,Crozon4,WW2,48.16976,-4.54914,IN78RE
FBOTA,227,B/F-6556,Crozon2,WW2,48.16944,-4.55108,IN78RE
FBOTA,227,B/F-6557,Plonevez-Porzay,WW2,48.13763,-4.27060,IN78UD
FBOTA,227,B/F-6558,Treboul2,WW2,48.10881,-4.36204,IN78TC
FBOTA,227,B/F-6559,Treboul1,WW2,48.10204,-4.35091,IN78TC
FBOTA,227,B/F-6560,Ile Tristan,WW2,48.10078,-4.33847,IN78TC
FBOTA,227,B/F-6561,Pointe du Raz1,WW2,48.04485,-4.70662,IN78PB
FBOTA,227,B/F-6562,Pointe du Raz2,WW2,48.03761,-4.72334,IN78PA
FBOTA,227,B/F-6563,Pointe du Raz3,WW2,48.03687,-4.72241,IN78PA
FBOTA,227,B/F-6564,Pointe du Raz4,WW2,48.03591,-4.71808,IN78PA
FBOTA,227,B/F-6565,Primelin1,WW2,48.02677,-4.62967,IN78QA
FBOTA,227,B/F-6566,Primelin2,WW2,48.02646,-4.62996,IN78QA
FBOTA,227,B/F-6567,Esquibien,WW2,48.01330,-4.59477,IN78QA
FBOTA,227,B/F-6568,‎ Plouhinec4,WW2,48.01105,-4.53586,IN78RA
FBOTA,227,B/F-6569,‎ Plouhinec3,WW2,48.01058,-4.53496,IN78RA
FBOTA,227,B/F-6570,‎ Plouhinec2,WW2,48.00655,-4.51416,IN78RA
FBOTA,227,B/F-6571,‎ Plouhinec1,WW2,47.98958,-4.47809,IN77SX
FBOTA,227,B/F-6572,Pointe de la Torche2,WW2,47.83738,-4.34992,IN77TU
FBOTA,227,B/F-6573,Pointe de la Torche1,WW2,47.83711,-4.35291,IN77TU
